"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)";"Absolute (rad/s)"
3.054919750E0;7.599464059E-2;4.870583303E-3;1.671974659E0;1.673707910E0
3.064907750E0;7.225503027E-2;4.382160492E-3;1.635377526E0;1.636978817E0
3.074895750E0;6.673090160E-2;2.786765806E-3;1.589245915E0;1.590648723E0
3.084883750E0;6.646112353E-2;2.826181240E-3;1.545661449E0;1.547092235E0
3.094872750E0;6.368493289E-2;3.430924378E-3;1.500292540E0;1.501647511E0
3.104860750E0;6.298638135E-2;1.715581864E-3;1.449117064E0;1.450486296E0
3.114848958E0;5.683397874E-2;1.209273003E-3;1.393697023E0;1.394855891E0
3.124836958E0;5.400756374E-2;4.962732084E-3;1.338285923E0;1.339384432E0
3.134825958E0;5.826321989E-2;2.601280808E-3;1.278488040E0;1.279817580E0
3.144813958E0;4.945001751E-2;1.670239493E-3;1.217494726E0;1.218499693E0
3.154801958E0;5.001812056E-2;2.087092958E-3;1.150221705E0;1.151310618E0
3.164789958E0;4.690888152E-2;3.153955564E-3;1.085367322E0;1.086385113E0
3.174777958E0;4.395500571E-2;9.019337595E-4;1.019907355E0;1.020854480E0
3.184766958E0;4.313688353E-2;4.674035124E-3;9.500131607E-1;9.510034925E-1
3.194754958E0;4.031505436E-2;1.767473295E-4;8.769846559E-1;8.779108277E-1
3.204742958E0;3.429125249E-2;1.439617947E-3;8.022630215E-1;8.029968357E-1
3.214730958E0;3.601288050E-2;2.277987078E-3;7.282413244E-1;7.291347910E-1
3.224719958E0;3.222480044E-2;5.117785186E-4;6.528869271E-1;6.536819099E-1
3.234707958E0;2.642650902E-2;6.731711328E-4;5.691651702E-1;5.697787329E-1
3.244695958E0;2.558335289E-2;1.628980041E-3;4.908709526E-1;4.915398800E-1
3.254683958E0;1.926879399E-2;1.992149279E-3;4.114549756E-1;4.119107331E-1
3.264671958E0;1.920061745E-2;6.922604516E-4;3.314994276E-1;3.320557384E-1
3.274660958E0;1.348227262E-2;7.605124265E-4;2.503543794E-1;2.507182988E-1
3.284648958E0;8.635852486E-3;2.656149678E-3;1.670229882E-1;1.672671865E-1
3.294636958E0;4.214409739E-3;-1.237956807E-3;8.663731813E-2;8.674859469E-2
3.304624958E0;3.511132672E-5;1.588722691E-3;4.343245178E-3;4.624829864E-3
3.314613958E0;-3.389233258E-3;-4.846882075E-5;-7.891479135E-2;7.898755310E-2
3.324601958E0;-8.838327602E-3;1.210140996E-3;-1.603870094E-1;1.606349067E-1
3.334589958E0;-1.451307908E-2;-1.179425046E-3;-2.433091104E-1;2.437444229E-1
3.344577958E0;-1.812299341E-2;-2.823128365E-3;-3.220233619E-1;3.225452814E-1
3.354566958E0;-2.089323103E-2;-9.831096977E-4;-4.055446088E-1;4.060836408E-1
3.364554958E0;-2.458357252E-2;-3.372231498E-3;-4.842745960E-1;4.849098971E-1
3.374542958E0;-2.813995816E-2;-8.190590888E-4;-5.640428662E-1;5.647449717E-1
3.384530958E0;-2.946221828E-2;5.179457366E-5;-6.417651176E-1;6.424410410E-1
3.394518958E0;-3.501885384E-2;-2.540724352E-3;-7.198524475E-1;7.207082084E-1
3.404507958E0;-3.585109115E-2;-4.738457501E-4;-7.971637845E-1;7.979696890E-1
3.414495958E0;-4.139839113E-2;-1.221022569E-3;-8.700116873E-1;8.709969309E-1
3.424483958E0;-3.899035975E-2;-3.695631400E-3;-9.418725371E-1;9.426864707E-1
3.434471958E0;-4.720728472E-2;-3.790363669E-3;-1.011456847E0;1.012564985E0
3.444460958E0;-4.742512852E-2;-4.362677224E-3;-1.079637289E0;1.080687213E0
3.454448958E0;-5.021873489E-2;-2.307979390E-3;-1.146764636E0;1.147866011E0
3.464436958E0;-5.426007882E-2;-1.025134698E-3;-1.212785125E0;1.213998750E0
3.474424958E0;-5.175201222E-2;-3.362539224E-3;-1.272635579E0;1.273691837E0
3.484413958E0;-5.638431758E-2;-6.758601870E-3;-1.331933737E0;1.333143784E0
3.494401958E0;-5.518782139E-2;-6.805742159E-4;-1.390109658E0;1.391204881E0
3.504389958E0;-6.266064942E-2;-9.588748217E-4;-1.442136049E0;1.443497025E0
3.514377958E0;-6.102594361E-2;-4.594706465E-3;-1.494155288E0;1.495408072E0
3.524365958E0;-6.657198071E-2;-2.079617232E-3;-1.540699959E0;1.542138942E0
3.534354958E0;-6.928031147E-2;-1.524590887E-3;-1.587833881E0;1.589345312E0
3.544342958E0;-7.052667439E-2;-3.992808517E-3;-1.630009294E0;1.631539228E0
3.554330958E0;-7.177926600E-2;-5.018339027E-3;-1.665007114E0;1.666561171E0
3.564318958E0;-7.700119168E-2;-2.415631898E-3;-1.700822353E0;1.702566209E0
3.574307958E0;-7.883946598E-2;-4.595291801E-3;-1.733583808E0;1.735381686E0
3.584295958E0;-8.196574450E-2;-5.499967840E-3;-1.761178970E0;1.763093871E0
3.594283958E0;-7.942433655E-2;-3.348355182E-3;-1.784386754E0;1.786156635E0
3.604271958E0;-8.454133570E-2;-2.374171279E-3;-1.804681897E0;1.806662565E0
3.614259958E0;-8.535999805E-2;-2.250713296E-3;-1.823491335E0;1.825489535E0
3.624248958E0;-8.729159087E-2;-4.996698350E-3;-1.834286094E0;1.836368771E0
3.634236958E0;-8.777564019E-2;-3.288183361E-3;-1.845478177E0;1.847567340E0
3.644224958E0;-8.397717774E-2;-3.432603553E-4;-1.853758454E0;1.855659638E0
3.654212958E0;-8.360555023E-2;-4.139383323E-3;-1.855661750E0;1.857548802E0
3.664201958E0;-8.388385177E-2;-6.003595889E-3;-1.853539467E0;1.855446334E0
3.674189958E0;-8.263009787E-2;-5.622602534E-3;-1.846963525E0;1.848819518E0
3.684177958E0;-7.926838845E-2;1.383470371E-4;-1.837640285E0;1.839349155E0
3.694165958E0;-8.062233776E-2;-7.029455155E-4;-1.825020313E0;1.826800372E0
3.704153958E0;-7.962977886E-2;-8.340092376E-3;-1.804687977E0;1.806463161E0
3.714142958E0;-7.525271177E-2;-8.427081630E-4;-1.788108349E0;1.789691356E0
3.724130958E0;-7.682717592E-2;-3.129031509E-3;-1.761852264E0;1.763529304E0
3.734118958E0;-7.621672750E-2;-5.400943570E-3;-1.734519839E0;1.736201956E0
3.744106958E0;-7.443454117E-2;-2.411278896E-3;-1.704378128E0;1.706004431E0
3.754095958E0;-7.014315575E-2;-3.490386531E-3;-1.668499827E0;1.669977221E0
3.764083958E0;-6.796575338E-2;-1.985434443E-3;-1.632813931E0;1.634229059E0
3.774071958E0;-6.905318797E-2;-3.371524625E-3;-1.590670824E0;1.592172535E0
3.784059958E0;-6.953282654E-2;-2.976045012E-3;-1.544158101E0;1.545725691E0
3.794048958E0;-6.965118647E-2;-2.275732346E-3;-1.496799231E0;1.498420636E0
3.804036958E0;-6.562634557E-2;-4.896283150E-3;-1.448020220E0;1.449514866E0
3.814024958E0;-6.275263429E-2;-2.527347766E-3;-1.392916679E0;1.394331796E0
3.824012958E0;-6.141652912E-2;-2.507640049E-3;-1.336452127E0;1.337864928E0
3.834000958E0;-6.071340293E-2;-3.592010587E-3;-1.278607368E0;1.280053055E0
3.843989958E0;-5.759483948E-2;-5.670341197E-3;-1.215394616E0;1.216771709E0
3.853977958E0;-5.325117335E-2;-1.991040073E-3;-1.152090311E0;1.153322044E0
3.863965958E0;-5.224609748E-2;-1.340429299E-3;-1.083438516E0;1.084698331E0
3.873953958E0;-4.542813078E-2;-7.449081168E-4;-1.017858863E0;1.018872384E0
3.883942958E0;-4.216549173E-2;-5.079468712E-3;-9.454840422E-1;9.464374272E-1
3.893930958E0;-3.969376534E-2;-4.044482484E-4;-8.746223450E-1;8.755227038E-1
3.903918958E0;-3.720983490E-2;-4.001580179E-3;-8.013612032E-1;8.022346056E-1
3.913906958E0;-3.427160904E-2;-8.467137814E-4;-7.261241078E-1;7.269329268E-1
3.923895958E0;-2.931307256E-2;-1.662706956E-3;-6.472923756E-1;6.479579001E-1
3.933883958E0;-2.322583646E-2;-3.370177932E-3;-5.701596737E-1;5.706424897E-1
3.943871958E0;-1.993177086E-2;-5.996916443E-4;-4.923458099E-1;4.927494614E-1
3.953859958E0;-1.711766608E-2;-1.469205134E-3;-4.120729566E-1;4.124309574E-1
3.963847958E0;-1.056868583E-2;-9.850431234E-4;-3.350860178E-1;3.352540929E-1
3.973836958E0;-1.096320525E-2;-1.239243895E-3;-2.510388494E-1;2.512811801E-1
3.983824958E0;-5.957794376E-3;-1.420871355E-3;-1.662416756E-1;1.663544676E-1
3.993812958E0;-1.077232882E-3;3.676489927E-3;-8.644668013E-2;8.653152902E-2
4.003800958E0;3.084097989E-4;1.765938476E-3;-3.941689618E-3;4.330193107E-3
4.013789958E0;4.337397404E-3;-1.912787557E-4;7.757668197E-2;7.769807713E-2
4.023777958E0;6.499618292E-3;-1.892239787E-3;1.608971506E-1;1.610394942E-1
4.033765958E0;1.014555246E-2;3.411819227E-3;2.417777777E-1;2.420145998E-1
4.043753958E0;1.151202060E-2;7.206946611E-4;3.242553473E-1;3.244604386E-1
4.053741958E0;1.672807150E-2;6.589498371E-4;4.045488536E-1;4.048950945E-1
4.063730958E0;1.882184856E-2;7.122131065E-4;4.850892425E-1;4.854547789E-1
4.073718958E0;2.436895669E-2;2.630525269E-3;5.617774725E-1;5.623119191E-1
4.083706958E0;2.508161962E-2;9.625870734E-4;6.403630972E-1;6.408548279E-1
4.093694958E0;2.752155438E-2;2.403021790E-3;7.212920189E-1;7.218208829E-1
4.103683958E0;3.195331991E-2;2.879993990E-3;7.937760949E-1;7.944241927E-1
4.113671708E0;3.555258736E-2;1.753933728E-3;8.683678508E-1;8.690971102E-1
4.123659708E0;3.784237429E-2;-6.197420880E-4;9.400409460E-1;9.408025348E-1
4.133647708E0;4.667234048E-2;2.778415568E-3;1.008873224E0;1.009956043E0
4.143635708E0;4.897623882E-2;-1.424052753E-3;1.077813148E0;1.078926264E0
4.153624708E0;5.378590897E-2;4.132100381E-3;1.145561814E0;1.146831229E0
4.163612708E0;5.497980490E-2;3.181617707E-3;1.209047079E0;1.210300682E0
4.173600708E0;5.487978458E-2;3.319477662E-3;1.269819498E0;1.271009192E0
4.183588708E0;6.376702338E-2;2.891507000E-3;1.329986453E0;1.331517390E0
4.193577708E0;6.621856242E-2;2.242897637E-3;1.383560538E0;1.385146090E0
4.203565708E0;6.380813569E-2;4.845870659E-3;1.439771652E0;1.441193037E0
4.213553708E0;6.937050819E-2;2.947061323E-3;1.489720464E0;1.491337659E0
4.223541708E0;7.233913243E-2;1.865551807E-3;1.540029764E0;1.541728934E0
4.233530708E0;7.190451026E-2;3.507124260E-3;1.582689047E0;1.584325465E0
4.243518708E0;7.221797109E-2;5.055751652E-3;1.624129176E0;1.625741854E0
4.253506708E0;7.524059713E-2;4.751225933E-4;1.662611961E0;1.664313645E0
4.263494708E0;7.474631816E-2;1.426670700E-3;1.697690368E0;1.699335644E0
4.273482708E0;7.666076720E-2;5.348074250E-3;1.730343938E0;1.732049543E0
4.283471708E0;7.813029736E-2;1.098468900E-3;1.757722616E0;1.759458538E0
4.293459708E0;7.584231347E-2;4.326988943E-3;1.783676744E0;1.785293675E0
4.303447708E0;7.808628678E-2;7.286827080E-3;1.804692030E0;1.806395275E0
4.313435708E0;7.538224012E-2;1.064372249E-3;1.819084644E0;1.820646192E0
4.323424708E0;7.669411600E-2;1.549599692E-3;1.834090233E0;1.835693703E0
4.333412708E0;7.859362662E-2;5.491780117E-3;1.844203591E0;1.845885696E0
4.343400708E0;7.793901861E-2;2.939939499E-3;1.848251104E0;1.849896018E0
4.353388708E0;7.992494851E-2;1.254272647E-3;1.851773024E0;1.853497478E0
4.363376708E0;7.837658376E-2;5.116388202E-3;1.849496007E0;1.851163025E0
4.373365708E0;8.108080924E-2;2.423620783E-3;1.844347119E0;1.846130079E0
4.383353708E0;8.129838854E-2;1.726405695E-3;1.835197568E0;1.836998237E0
4.393341708E0;8.272685111E-2;4.478598945E-3;1.822414637E0;1.824296823E0
4.403329708E0;8.330368996E-2;3.527585417E-3;1.803366899E0;1.805293362E0
4.413318708E0;8.167458326E-2;3.000693396E-4;1.784767985E0;1.786635830E0
4.423306708E0;7.844523340E-2;4.768587649E-3;1.761169434E0;1.762922054E0
4.433294708E0;8.059131354E-2;5.854572169E-3;1.733344674E0;1.735227073E0
4.443282708E0;7.729219645E-2;2.326415852E-3;1.702125072E0;1.703880647E0
4.453271708E0;7.602832466E-2;3.438047133E-3;1.668808579E0;1.670543086E0
4.463259708E0;7.543203980E-2;6.902819499E-3;1.630257726E0;1.632016511E0
4.473247708E0;7.210376859E-2;3.083407879E-3;1.583694577E0;1.585338126E0
4.483235708E0;6.964806467E-2;-1.945971511E-3;1.543083787E0;1.544656018E0
4.493223708E0;6.652391702E-2;1.863946207E-3;1.497323990E0;1.498802201E0
4.503212708E0;6.285034865E-2;4.727376625E-3;1.445194244E0;1.446567979E0
4.513200708E0;6.238102913E-2;4.055470228E-3;1.392020226E0;1.393423176E0
4.523188708E0;5.641981214E-2;2.530544996E-3;1.335664868E0;1.336858347E0
4.533176708E0;5.515354872E-2;3.381148912E-3;1.276483774E0;1.277679213E0
4.543165708E0;4.985492304E-2;3.936684690E-3;1.217823386E0;1.218849790E0
4.553153708E0;4.912005365E-2;-1.855828799E-3;1.150988102E0;1.152037254E0
4.563141708E0;4.224190488E-2;4.068905488E-3;1.085654974E0;1.086484080E0
4.573129708E0;4.216626659E-2;4.185970873E-3;1.019599199E0;1.020479321E0
4.583117708E0;3.735952824E-2;2.764509991E-4;9.448413253E-1;9.455796850E-1
4.593106708E0;3.773152456E-2;7.068635896E-4;8.768332005E-1;8.776449333E-1
4.603094708E0;3.307605162E-2;1.843500882E-3;8.025126457E-1;8.031960970E-1
4.613082708E0;3.084437922E-2;8.900808170E-4;7.263368368E-1;7.269920003E-1
4.623070708E0;2.690103650E-2;1.279434189E-3;6.490689516E-1;6.496274368E-1
4.633059708E0;2.603949979E-2;2.505973913E-3;5.728117228E-1;5.734087592E-1
4.643047708E0;2.165060863E-2;2.485733479E-3;4.931783974E-1;4.936596595E-1
4.653035708E0;2.115718462E-2;-1.057154499E-3;4.156937599E-1;4.162331631E-1
4.663023708E0;1.928977668E-2;9.585926309E-4;3.323509395E-1;3.329116420E-1
4.673012708E0;1.509704534E-2;2.277825028E-3;2.538640499E-1;2.543227577E-1
4.683000708E0;1.187195722E-2;-1.555795781E-3;1.701750457E-1;1.705957504E-1
4.692988708E0;8.135915734E-3;9.026294574E-4;8.700603247E-2;8.739026004E-2
4.702976708E0;1.598654315E-3;1.058157533E-3;6.474706344E-3;6.752571009E-3
4.712964708E0;-2.375995507E-3;2.190897241E-3;-7.789258659E-2;7.795960769E-2
4.722953708E0;-5.067652557E-3;-3.134093247E-3;-1.586079448E-1;1.587198280E-1
4.732941708E0;-8.516716771E-3;-1.108149998E-3;-2.406065315E-1;2.407597671E-1
4.742929708E0;-1.379856467E-2;-9.691324085E-4;-3.221778274E-1;3.224746378E-1
4.752917708E0;-2.148514800E-2;5.313921720E-4;-4.022594392E-1;4.028331546E-1
4.762906708E0;-2.296639793E-2;-1.435885206E-3;-4.813925922E-1;4.819422632E-1
4.772894708E0;-2.625118755E-2;1.816879958E-4;-5.619222522E-1;5.625351325E-1
4.782882708E0;-3.029812686E-2;-2.603968605E-4;-6.397491097E-1;6.404662112E-1
4.792870708E0;-3.395672888E-2;-2.087636851E-3;-7.144720554E-1;7.152815779E-1
4.802858708E0;-3.715758026E-2;-2.583116293E-4;-7.898179889E-1;7.906916011E-1
4.812847708E0;-4.146881774E-2;-3.168409690E-3;-8.639402986E-1;8.649407732E-1
4.822835708E0;-4.396792874E-2;-1.597942784E-3;-9.385732412E-1;9.396038853E-1
4.832823708E0;-4.461670667E-2;-3.874331713E-3;-1.006989717E0;1.007985095E0
4.842811708E0;-5.015954375E-2;-3.587775864E-3;-1.075502276E0;1.076677295E0
4.852800708E0;-4.920284823E-2;-3.042297438E-3;-1.142109752E0;1.143173154E0
4.862788708E0;-5.413049459E-2;-5.620950833E-4;-1.204530001E0;1.205745806E0
4.872776708E0;-5.608078092E-2;-1.143683679E-3;-1.265083075E0;1.266326004E0
4.882764708E0;-5.487143993E-2;-4.555192776E-3;-1.327632666E0;1.328773916E0
4.892752708E0;-5.806317180E-2;-3.387713805E-4;-1.384035587E0;1.385253029E0
4.902741708E0;-5.885786191E-2;-2.373692580E-3;-1.435105681E0;1.436314102E0
4.912729708E0;-6.544099003E-2;-1.537298784E-3;-1.487747312E0;1.489186674E0
4.922717708E0;-6.246810779E-2;-3.921360243E-3;-1.534676433E0;1.535952276E0
4.932705708E0;-6.898853183E-2;-6.047179457E-3;-1.579991698E0;1.581508695E0
4.942694708E0;-6.826388091E-2;-2.927819267E-3;-1.620656252E0;1.622095933E0
4.952682708E0;-7.009763271E-2;-2.291719429E-3;-1.660662770E0;1.662143125E0
4.962670708E0;-7.477734238E-2;-2.992929891E-3;-1.696105480E0;1.697755698E0
4.972658708E0;-7.660053670E-2;-3.638213500E-3;-1.728604078E0;1.730304291E0
4.982646708E0;-7.862134278E-2;-2.216883935E-3;-1.754613519E0;1.756375481E0
4.992635708E0;-7.909777761E-2;-2.694807947E-3;-1.780829430E0;1.782587215E0
5.002623708E0;-8.088368922E-2;-4.282318521E-3;-1.801860690E0;1.803680253E0
5.012611708E0;-8.111324161E-2;-2.782847732E-3;-1.816014528E0;1.817827239E0
5.022599708E0;-8.318837732E-2;-6.283306982E-3;-1.832223654E0;1.834121943E0
5.032588708E0;-8.431997150E-2;-3.359989263E-3;-1.840580821E0;1.842514289E0
5.042576708E0;-8.504009247E-2;-8.643139154E-5;-1.847835183E0;1.849790985E0
5.052564708E0;-8.602977544E-2;-3.050599247E-3;-1.849727392E0;1.851729422E0
5.062552708E0;-8.418446779E-2;-6.419498008E-3;-1.847472787E0;1.849400966E0
5.072541708E0;-8.211898059E-2;-3.345402889E-3;-1.841268301E0;1.843101645E0
5.082529708E0;-8.313870430E-2;-8.265851066E-4;-1.833149314E0;1.835033824E0
5.092517708E0;-8.281421661E-2;-3.386431374E-3;-1.818872690E0;1.820760150E0
5.102505708E0;-8.030711859E-2;-6.489013787E-3;-1.800676346E0;1.802477917E0
5.112493708E0;-8.057967573E-2;-4.068575799E-5;-1.781643510E0;1.783464797E0
5.122482125E0;-7.694232464E-2;-5.466077942E-3;-1.758479357E0;1.760170346E0
5.132470125E0;-7.458048314E-2;-3.509780392E-3;-1.729747891E0;1.731358523E0
5.142458125E0;-7.261240482E-2;-4.120443016E-3;-1.697964430E0;1.699521328E0
5.152446125E0;-7.197472453E-2;-2.886617556E-3;-1.664971948E0;1.666529412E0
5.162435125E0;-6.985325366E-2;-2.676649019E-4;-1.628607273E0;1.630104659E0
5.172423125E0;-6.925436854E-2;-2.242922783E-3;-1.585399508E0;1.586912978E0
5.182411125E0;-6.818804145E-2;-4.612603690E-3;-1.540433884E0;1.541949232E0
5.192399125E0;-6.300792098E-2;-3.257580101E-5;-1.496210694E0;1.497536791E0
5.202387125E0;-6.426200271E-2;-1.620352268E-3;-1.444739580E0;1.446168968E0
5.212376125E0;-6.224685162E-2;-3.605958074E-3;-1.391381383E0;1.392777738E0
5.222364125E0;-6.068570539E-2;-2.598217689E-3;-1.334818959E0;1.336200269E0
5.232352125E0;-5.841128156E-2;-1.011253335E-3;-1.278185487E0;1.279519847E0
5.242340125E0;-5.557208508E-2;-5.294414703E-3;-1.214767456E0;1.216049448E0
5.252329125E0;-5.657703057E-2;-2.575611696E-3;-1.151757717E0;1.153149354E0
5.262317125E0;-5.144938082E-2;3.706431016E-4;-1.083145380E0;1.084366677E0
5.272305125E0;-4.890850559E-2;-6.670367438E-3;-1.016464233E0;1.017662063E0
5.282293125E0;-4.324875399E-2;-3.020505421E-3;-9.472249746E-1;9.482166054E-1
5.292281125E0;-4.243308678E-2;-1.222284511E-3;-8.747469783E-1;8.757764194E-1
5.302270125E0;-3.804073483E-2;-2.772777341E-3;-8.017098308E-1;8.026166199E-1
5.312258125E0;-3.369738534E-2;-2.661988139E-3;-7.277879119E-1;7.285724704E-1
5.322246125E0;-2.903179266E-2;-2.563716844E-3;-6.500792503E-1;6.507322409E-1
5.332234125E0;-2.570300177E-2;-1.102568582E-3;-5.722171664E-1;5.727952038E-1
5.342223125E0;-2.089546621E-2;-2.526560798E-3;-4.901241362E-1;4.905758585E-1
5.352211125E0;-1.935258694E-2;-2.841816284E-3;-4.145889878E-1;4.150501504E-1
5.362199125E0;-1.371174492E-2;-5.322042853E-5;-3.319244683E-1;3.322075668E-1
5.372187125E0;-8.093113080E-3;-1.121017151E-3;-2.501726747E-1;2.503060573E-1
5.382176125E0;-6.484829821E-3;-1.791334711E-3;-1.694892645E-1;1.696227363E-1
5.392164125E0;-1.471324358E-3;-1.159760170E-3;-8.849237114E-2;8.851220023E-2
5.402152125E0;3.278955817E-3;-6.969030946E-4;-6.376191974E-3;7.203683034E-3
5.412140125E0;4.321745131E-3;5.692951381E-4;7.650878280E-2;7.663286125E-2
5.422128125E0;7.121792529E-3;1.594878733E-3;1.595394909E-1;1.597063328E-1
5.432117125E0;1.254702359E-2;7.044561207E-4;2.403920442E-1;2.407202920E-1
5.442105125E0;1.616093330E-2;-1.052697189E-3;3.202818036E-1;3.206910003E-1
5.452093125E0;2.039790899E-2;2.069495618E-3;4.023289680E-1;4.028510345E-1
5.462081125E0;2.125437930E-2;6.771953776E-4;4.811734557E-1;4.816431269E-1
5.472070125E0;2.167879976E-2;2.108125016E-3;5.605543852E-1;5.609773911E-1
5.482058125E0;2.672176063E-2;2.629306167E-3;6.370789409E-1;6.376445269E-1
5.492046125E0;3.043409064E-2;3.508699127E-3;7.142874599E-1;7.149441378E-1
5.502034125E0;3.227140754E-2;-8.421074599E-4;7.892075181E-1;7.898674949E-1
5.512022125E0;3.625367582E-2;1.367014833E-3;8.610796928E-1;8.618436257E-1
5.522011125E0;4.201196134E-2;1.898581162E-3;9.354194403E-1;9.363643195E-1
5.531999125E0;4.311185330E-2;3.519762307E-3;1.005557775E0;1.006487685E0
5.541987125E0;4.748476297E-2;1.520792954E-3;1.073411942E0;1.074462801E0
5.551975125E0;5.037824064E-2;1.736365259E-3;1.142267466E0;1.143379178E0
5.561964125E0;5.312528834E-2;3.396313637E-3;1.202878594E0;1.204055956E0
5.571952125E0;5.624306202E-2;5.244125612E-3;1.265877843E0;1.267137521E0
5.581940125E0;6.185381114E-2;1.887744293E-3;1.325285554E0;1.326729534E0
5.591928125E0;6.253515184E-2;1.411176287E-3;1.380302668E0;1.381719252E0
5.601916125E0;6.801274419E-2;3.013334237E-3;1.434945464E0;1.436559535E0
5.611905125E0;6.690172106E-2;3.357559443E-3;1.483268738E0;1.484780543E0
5.621893125E0;7.135452330E-2;1.938094385E-3;1.532776356E0;1.534437545E0
5.631881125E0;7.243740559E-2;2.494118176E-3;1.578531861E0;1.580194999E0
5.641869125E0;7.344993949E-2;4.484831356E-3;1.618700266E0;1.620372043E0
5.651858125E0;7.663146406E-2;-8.420394734E-4;1.659450293E0;1.661218939E0
5.661846125E0;7.833030075E-2;4.780692980E-3;1.691675067E0;1.693494323E0
5.671834125E0;7.538759708E-2;5.516356789E-3;1.723036528E0;1.724693769E0
5.681822125E0;7.865104079E-2;1.587395556E-3;1.751454830E0;1.753220616E0
5.691811125E0;7.805390656E-2;5.046620965E-3;1.780198932E0;1.781916417E0
5.701799125E0;7.857242227E-2;8.418982849E-3;1.795156360E0;1.796894783E0
5.711787125E0;7.794003189E-2;-2.569349483E-3;1.814349413E0;1.816024516E0
5.721775125E0;7.976590097E-2;4.006528296E-3;1.829143047E0;1.830885834E0
5.731763125E0;7.733043283E-2;5.882267840E-3;1.839255214E0;1.840889551E0
5.741752125E0;7.554931194E-2;2.746928483E-3;1.845246792E0;1.846794782E0
5.751740125E0;8.084378392E-2;3.074214794E-3;1.846693516E0;1.848464798E0
5.761728125E0;7.622426748E-2;5.294758826E-3;1.844880223E0;1.846461809E0
5.771716125E0;7.865824550E-2;2.628918737E-3;1.840149879E0;1.841832134E0
5.781705125E0;8.119090647E-2;-5.871141329E-4;1.829885006E0;1.831685410E0
5.791693125E0;7.903528214E-2;3.346192650E-3;1.817865610E0;1.819585983E0
5.801681125E0;8.046353608E-2;6.030660123E-3;1.803162575E0;1.804967041E0
5.811669125E0;7.697927207E-2;-8.800467476E-4;1.780921936E0;1.782585068E0
5.821657125E0;7.966027409E-2;5.361337215E-3;1.753290057E0;1.755106985E0
5.831646125E0;7.835261524E-2;5.649347790E-3;1.728028178E0;1.729812832E0
5.841634125E0;7.698428631E-2;1.433297060E-3;1.697098732E0;1.698844531E0
5.851622125E0;7.700878382E-2;3.181548789E-3;1.663896084E0;1.665680237E0
5.861610125E0;7.240337133E-2;5.767212249E-3;1.625880599E0;1.627502145E0
5.871599125E0;7.506472617E-2;2.765897661E-3;1.583434105E0;1.585214789E0
5.881587125E0;6.985824555E-2;3.291073255E-3;1.539895892E0;1.541483170E0
5.891575125E0;6.643757224E-2;2.292440273E-3;1.491991758E0;1.493471999E0
5.901563125E0;6.608230621E-2;2.762754448E-3;1.442532063E0;1.444047525E0
5.911551125E0;6.076695770E-2;7.867198437E-4;1.390135407E0;1.391463148E0
5.921540125E0;5.895654112E-2;4.556424916E-3;1.333574176E0;1.334884533E0
5.931528125E0;5.404109135E-2;4.083309323E-4;1.273522377E0;1.274668526E0
5.941516125E0;5.047911406E-2;1.999835484E-3;1.213719845E0;1.214770761E0
5.951504125E0;5.004129186E-2;2.133715898E-3;1.147501469E0;1.148594055E0
5.961493125E0;4.591871798E-2;1.756878570E-3;1.084101200E0;1.085074664E0
5.971481125E0;4.018360004E-2;-1.813012175E-3;1.017199039E0;1.017994054E0
5.981469125E0;3.956973925E-2;1.672799699E-3;9.480881691E-1;9.489150325E-1
5.991457125E0;3.438797221E-2;2.371696755E-3;8.747031689E-1;8.753820830E-1
6.001445125E0;3.289180622E-2;2.683552913E-3;7.989658117E-1;7.996470726E-1
6.011434125E0;2.814980596E-2;-3.220187500E-4;7.237216234E-1;7.242689442E-1
6.021422125E0;2.748588100E-2;1.259899698E-3;6.473791599E-1;6.479636083E-1
