Temps;EA0;Temps;EA1
0,1998;2,44724842347205;0,1998;2,47633926197886
0,19985;2,46714879758656;0,19985;2,4863004013896
0,1999;2,45222351700068;0,1999;2,47633926197886
0,19995;2,45222351700068;0,19995;2,48131983168423
0,2;2,46217370405793;0,2;2,48131983168423
0,20005;2,44724842347205;0,20005;2,4713586922735
0,2001;2,45222351700068;0,2001;2,47633926197886
0,20015;2,4571986105293;0,20015;2,47633926197886
0,2002;2,44227332994342;0,2002;2,4713586922735
0,20025;2,45222351700068;0,20025;2,47633926197886
0,2003;2,44724842347205;0,2003;2,47633926197886
0,20035;2,44227332994342;0,20035;2,46637812256813
0,2004;2,45222351700068;0,2004;2,47633926197886
0,20045;2,44227332994342;0,20045;2,4713586922735
0,2005;2,46217370405793;0,2005;2,4863004013896
0,20055;2,44724842347205;0,20055;2,4713586922735
0,2006;2,45222351700068;0,2006;2,47633926197886
0,20065;2,44724842347205;0,20065;2,47633926197886
0,2007;2,44724842347205;0,2007;2,47633926197886
0,20075;2,4571986105293;0,20075;2,48131983168423
0,2008;2,4571986105293;0,2008;2,48131983168423
0,20085;2,44227332994342;0,20085;2,4713586922735
0,2009;2,45222351700068;0,2009;2,47633926197886
0,20095;2,45222351700068;0,20095;2,47633926197886
0,201;2,45222351700068;0,201;2,47633926197886
0,20105;2,42237295582891;0,20105;2,4564169831574
0,2011;2,44724842347205;0,2011;2,4713586922735
0,20115;2,45222351700068;0,20115;2,47633926197886
0,2012;2,45222351700068;0,2012;2,47633926197886
0,20125;2,44724842347205;0,20125;2,47633926197886
0,2013;2,4571986105293;0,2013;2,48131983168423
0,20135;2,45222351700068;0,20135;2,47633926197886
0,2014;2,44724842347205;0,2014;2,47633926197886
0,20145;2,4571986105293;0,20145;2,47633926197886
0,2015;2,45222351700068;0,2015;2,47633926197886
0,20155;2,45222351700068;0,20155;2,48131983168423
0,2016;2,44724842347205;0,2016;2,47633926197886
0,20165;2,42237295582891;0,20165;2,45143641345203
0,2017;2,45222351700068;0,2017;2,47633926197886
0,20175;2,45222351700068;0,20175;2,47633926197886
0,2018;2,45222351700068;0,2018;2,47633926197886
0,20185;2,45222351700068;0,20185;2,47633926197886
0,2019;2,46217370405793;0,2019;2,4863004013896
0,20195;2,45222351700068;0,20195;2,47633926197886
0,202;2,48207407817245;0,202;2,5012421105057
0,20205;2,45222351700068;0,20205;2,47633926197886
0,2021;2,45222351700068;0,2021;2,47633926197886
0,20215;2,44227332994342;0,20215;2,4713586922735
0,2022;2,45222351700068;0,2022;2,47633926197886
0,20225;2,43232314288616;0,20225;2,46139755286276
0,2023;2,45222351700068;0,2023;2,48131983168423
0,20235;2,43729823641479;0,20235;2,46637812256813
0,2024;2,44227332994342;0,2024;2,4713586922735
0,20245;2,47709898464382;0,20245;2,49626154080033
0,2025;2,45222351700068;0,2025;2,47633926197886
0,20255;2,4571986105293;0,20255;2,48131983168423
0,2026;2,50197445228696;0,2026;2,5161838196218
0,20265;2,45222351700068;0,20265;2,47633926197886
0,2027;2,4571986105293;0,2027;2,48131983168423
0,20275;2,45222351700068;0,20275;2,47633926197886
0,2028;2,46217370405793;0,2028;2,48131983168423
0,20285;2,45222351700068;0,20285;2,47633926197886
0,2029;2,44724842347205;0,2029;2,47633926197886
0,20295;2,45222351700068;0,20295;2,47633926197886
0,203;2,45222351700068;0,203;2,47633926197886
0,20305;2,44227332994342;0,20305;2,4713586922735
0,2031;2,46217370405793;0,2031;2,4863004013896
0,20315;2,45222351700068;0,20315;2,47633926197886
0,2032;2,45222351700068;0,2032;2,47633926197886
0,20325;2,45222351700068;0,20325;2,47633926197886
0,2033;2,44724842347205;0,2033;2,47633926197886
0,20335;2,45222351700068;0,20335;2,48131983168423
0,2034;2,46217370405793;0,2034;2,4863004013896
0,20345;2,44724842347205;0,20345;2,4713586922735
0,2035;2,44227332994342;0,2035;2,4713586922735
0,20355;2,44724842347205;0,20355;2,47633926197886
0,2036;2,45222351700068;0,2036;2,48131983168423
0,20365;2,45222351700068;0,20365;2,48131983168423
0,2037;2,42734804935753;0,2037;2,46139755286276
0,20375;2,4571986105293;0,20375;2,48131983168423
0,2038;2,45222351700068;0,2038;2,47633926197886
0,20385;2,4571986105293;0,20385;2,48131983168423
0,2039;2,45222351700068;0,2039;2,47633926197886
0,20395;2,45222351700068;0,20395;2,47633926197886
0,204;2,4571986105293;0,204;2,48131983168423
0,20405;2,44724842347205;0,20405;2,4713586922735
0,2041;2,44724842347205;0,2041;2,4713586922735
0,20415;2,44724842347205;0,20415;2,47633926197886
0,2042;2,44724842347205;0,2042;2,47633926197886
0,20425;2,4571986105293;0,20425;2,48131983168423
0,2043;2,46714879758656;0,2043;2,48131983168423
0,20435;2,46217370405793;0,20435;2,4863004013896
0,2044;2,45222351700068;0,2044;2,47633926197886
0,20445;2,45222351700068;0,20445;2,47633926197886
0,2045;2,45222351700068;0,2045;2,48131983168423
0,20455;2,4571986105293;0,20455;2,4863004013896
0,2046;2,45222351700068;0,2046;2,47633926197886
0,20465;2,45222351700068;0,20465;2,4713586922735
0,2047;2,44724842347205;0,2047;2,47633926197886
0,20475;2,45222351700068;0,20475;2,47633926197886
0,2048;2,45222351700068;0,2048;2,47633926197886
0,20485;2,42734804935753;0,20485;-2,45940531603992
0,2049;2,38257220759988;0,2049;-2,47434702515602
0,20495;2,32784617878497;0,20495;-2,48928873427212
0,205;2,27312014997005;0,205;-2,49426930397749
0,20505;2,23331940174103;0,20505;-2,48928873427212
0,2051;2,17859337292612;0,2051;-2,49426930397749
0,20515;2,15371790528297;0,20515;-2,48430816456676
0,2052;2,09401678293943;0,2052;-2,49426930397749
0,20525;2,02436547353864;0,20525;-2,50423044338822
0,2053;2,00446509942412;0,2053;-2,49426930397749
0,20535;1,95471416413784;0,20535;-2,49426930397749
0,2054;1,90496322885156;0,2054;-2,49426930397749
0,20545;1,84526210650802;0,20545;-2,50921101309359
0,2055;1,82038663886487;0,2055;-2,49426930397749
0,20555;1,78058589063585;0,20555;-2,48928873427212
0,2056;1,73581004887819;0,2056;-2,48928873427212
0,20565;1,69103420712054;0,20565;-2,49924987368286
0,2057;1,65123345889151;0,2057;-2,49426930397749
0,20575;1,62635799124837;0,20575;-2,47932759486139
0,2058;1,57163196243346;0,2058;-2,48928873427212
0,20585;1,53680630773306;0,20585;-2,48928873427212
0,2059;1,48208027891815;0,2059;-2,49924987368286
0,20595;1,44227953068912;0,20595;-2,49426930397749
0,206;1,41242896951735;0,206;-2,49426930397749
0,20605;1,3676531277597;0,20605;-2,49426930397749
0,2061;1,34277766011655;0,2061;-2,48430816456676
0,20615;1,28805163130164;0,20615;-2,49426930397749
0,2062;1,25322597660124;0,2062;-2,49426930397749
0,20625;1,21342522837222;0,20625;-2,49924987368286
0,2063;1,17859957367182;0,2063;-2,49426930397749
0,20635;1,09899807721376;0,20635;-2,52415272220969
0,2064;1,09899807721376;0,2064;-2,49924987368286
0,20645;1,06914751604199;0,20645;-2,49426930397749
0,2065;1,02934676781297;0,2065;-2,49924987368286
0,20655;0,994521113112569;0,20655;-2,49924987368286
0,2066;0,969645645469427;0,2066;-2,48928873427212
0,20665;0,919894710183144;0,20665;-2,49924987368286
0,2067;0,914919616654515;0,2067;-2,47932759486139
0,20675;0,855218494310975;0,20675;-2,49924987368286
0,2068;0,820392839610577;0,2068;-2,49924987368286
0,20685;0,795517371967435;0,20685;-2,48928873427212
0,2069;0,755716623738408;0,2069;-2,49924987368286
0,20695;0,671140033751726;0,20695;-2,53411386162043
0,207;0,69104040786624;0,207;-2,49924987368286
0,20705;0,651239659637213;0,20705;-2,50423044338822
0,2071;0,626364191994071;0,2071;-2,49426930397749
0,20715;0,591538537293673;0,20715;-2,49924987368286
0,2072;0,546762695536017;0,2072;-2,51419158279896
0,20725;0,516912134364247;0,20725;-2,51419158279896
0,2073;0,477111386135221;0,2073;-2,51917215250432
0,20735;0,472136292606592;0,20735;-2,49924987368286
0,2074;0,442285731434822;0,2074;-2,49924987368286
0,20745;0,412435170263052;0,20745;-2,49924987368286
0,2075;0,38755970261991;0,2075;-2,49924987368286
0,20755;0,35770914144814;0,20755;-2,49924987368286
0,2076;0,332833673804998;0,2076;-2,49426930397749
0,20765;0,2980080191046;0,20765;-2,49924987368286
0,2077;0,263182364404202;0,2077;-2,50423044338822
0,20775;0,243281990289688;0,20775;-2,49924987368286
0,2078;0,223381616175175;0,2078;-2,49426930397749
0,20785;0,188555961474776;0,20785;-2,49924987368286
0,2079;0,158705400303006;0,2079;-2,50423044338822
0,20795;0,128854839131236;0,20795;-2,49924987368286
0,208;0,108954465016723;0,208;-2,49924987368286
0,20805;0,0691537167876959;0,20805;-2,50921101309359
0,2081;0,0542284362018108;0,2081;-2,50423044338822
0,20815;0,0194027815014124;0,20815;-2,50921101309359
0,2082;0,00447750091552734;0,2082;-2,50423044338822
0,20825;-0,0104477796703577;0,20825;-2,49426930397749
0,2083;-0,0402983408421278;0,2083;-2,49924987368286
0,20835;-0,0751239955425262;0,20835;-2,50423044338822
0,2084;-0,0452734343707561;0,2084;-2,45940531603992
0,20845;-0,119899837300181;0,20845;-2,50423044338822
0,2085;-0,144775304943323;0,2085;-2,50423044338822
0,20855;-0,169650772586465;0,20855;-2,49924987368286
0,2086;-0,194526240229607;0,2086;-2,50423044338822
0,20865;-0,21442661434412;0,20865;-2,49924987368286
0,2087;-0,234326988458633;0,2087;-2,50423044338822
0,20875;-0,27412773668766;0,20875;-2,51419158279896
0,2088;-0,284077923744917;0,2088;-2,50423044338822
0,20885;-0,308953391388059;0,20885;-2,50423044338822
0,2089;-0,323878671973944;0,2089;-2,50423044338822
0,20895;-0,348754139617085;0,20895;-2,50423044338822
0,209;-0,3338288590312;0,209;-2,47434702515602
0,20905;-0,388554887846112;0,20905;-2,50423044338822
0,2091;-0,413430355489254;0,2091;-2,50423044338822
0,20915;-0,433330729603767;0,20915;-2,50423044338822
0,2092;-0,458206197246909;0,2092;-2,50423044338822
0,20925;-0,478106571361423;0,20925;-2,50423044338822
0,2093;-0,493031851947308;0,2093;-2,49924987368286
0,20935;-0,512932226061821;0,20935;-2,50423044338822
0,2094;-0,537807693704963;0,2094;-2,50423044338822
0,20945;-0,557708067819476;0,20945;-2,50921101309359
0,2095;-0,57760844193399;0,2095;-2,50921101309359
0,20955;-0,592533722519875;0,20955;-2,50423044338822
0,2096;-0,617409190163016;0,2096;-2,50423044338822
0,20965;-0,63730956427753;0,20965;-2,50423044338822
0,2097;-0,647259751334786;0,2097;-2,50423044338822
0,20975;-0,672135218977928;0,20975;-2,50423044338822
0,2098;-0,682085406035185;0,2098;-2,49924987368286
0,20985;-0,701985780149698;0,20985;-2,50423044338822
0,2099;-0,72686124779284;0,2099;-2,50423044338822
0,20995;-0,761686902493238;0,20995;-2,51917215250432
0,21;-0,761686902493238;0,21;-2,50423044338822
0,21005;-0,776612183079123;0,21005;-2,50921101309359
0,2101;-0,796512557193637;0,2101;-2,50921101309359
0,21015;-0,81641293130815;0,21015;-2,50921101309359
0,2102;-0,826363118365407;0,2102;-2,50423044338822
0,21025;-0,841288398951292;0,21025;-2,50423044338822
0,2103;-0,866163866594434;0,2103;-2,50921101309359
0,21035;-0,87611405365169;0,21035;-2,50921101309359
0,2104;-0,900989521294832;0,2104;-2,50921101309359
0,21045;-0,886064240708947;0,21045;-2,48928873427212
0,2105;-0,925864988937974;0,2105;-2,50423044338822
0,21055;-0,940790269523859;0,21055;-2,50921101309359
0,2106;-0,955715550109744;0,2106;-2,49924987368286
0,21065;-0,980591017752886;0,21065;-2,50921101309359
0,2107;-0,990541204810143;0,2107;-2,50921101309359
0,21075;-1,01044157892466;0,21075;-2,51419158279896
0,2108;-1,02536685951054;0,2108;-2,50921101309359
0,21085;-1,03034195303917;0,21085;-2,50423044338822
0,2109;-1,05024232715368;0,2109;-2,50921101309359
0,21095;-1,06516760773957;0,21095;-2,50921101309359
0,211;-1,07511779479682;0,211;-2,50423044338822
0,21105;-1,05521742068231;0,21105;-2,47932759486139
0,2111;-1,10496835596859;0,2111;-2,50921101309359
0,21115;-1,11491854302585;0,21115;-2,50423044338822
0,2112;-1,13481891714036;0,2112;-2,50921101309359
0,21125;-1,14476910419762;0,21125;-2,50423044338822
0,2113;-1,17461966536939;0,2113;-2,51917215250432
0,21135;-1,17461966536939;0,21135;-2,50423044338822
0,2114;-1,18954494595528;0,2114;-2,50921101309359
0,21145;-1,19949513301253;0,21145;-2,50921101309359
0,2115;-1,19949513301253;0,2115;-2,49924987368286
0,21155;-1,22437060065567;0,21155;-2,50921101309359
0,2116;-1,23929588124156;0,2116;-2,50921101309359
0,21165;-1,22437060065567;0,21165;-2,48928873427212
0,2117;-1,2641713488847;0,2117;-2,50921101309359
0,21175;-1,26914644241333;0,21175;-2,50423044338822
0,2118;-1,28904681652784;0,2118;-2,50921101309359
0,21185;-1,30397209711373;0,21185;-2,50921101309359
0,2119;-1,31392228417099;0,2119;-2,50921101309359
0,21195;-1,32884756475687;0,21195;-2,50921101309359
0,212;-1,3686483129859;0,212;-2,53411386162043
0,21205;-1,34377284534276;0,21205;-2,50423044338822
0,2121;-1,34377284534276;0,2121;-2,49924987368286
0,21215;-1,3686483129859;0,21215;-2,50423044338822
0,2122;-1,38357359357178;0,2122;-2,50921101309359
0,21225;-1,38357359357178;0,21225;-2,49924987368286
0,2123;-1,4034739676863;0,2123;-2,50921101309359
0,21235;-1,41839924827218;0,21235;-2,51419158279896
0,2124;-1,42834943532944;0,2124;-2,50921101309359
0,21245;-1,43332452885807;0,21245;-2,50921101309359
0,2125;-1,44327471591532;0,2125;-2,50423044338822
0,21255;-1,45322490297258;0,21255;-2,50921101309359
0,2126;-1,49302565120161;0,2126;-2,52913329191506
0,21265;-1,48307546414435;0,21265;-2,51419158279896
0,2127;-1,48805055767298;0,2127;-2,50423044338822
0,21275;-1,49800074473023;0,21275;-2,50921101309359
0,2128;-1,51292602531612;0,2128;-2,51419158279896
0,21285;-1,52287621237338;0,21285;-2,50921101309359
0,2129;-1,527851305902;0,2129;-2,50921101309359
0,21295;-1,53780149295926;0,21295;-2,51419158279896
0,213;-1,55272677354515;0,213;-2,51419158279896
0,21305;-1,55770186707377;0,21305;-2,50921101309359
0,2131;-1,54277658648789;0,2131;-2,49426930397749
0,21315;-1,57262714765966;0,21315;-2,50921101309359
0,2132;-1,59252752177417;0,2132;-2,51917215250432
0,21325;-1,60247770883143;0,21325;-2,51917215250432
0,2133;-1,60247770883143;0,2133;-2,50921101309359
0,21335;-1,61242789588869;0,21335;-2,50921101309359
0,2134;-1,62735317647457;0,2134;-2,50921101309359
0,21345;-1,61740298941731;0,21345;-2,49924987368286
0,2135;-1,64227845706046;0,2135;-2,50921101309359
0,21355;-1,64725355058908;0,21355;-2,50921101309359
0,2136;-1,65720373764634;0,2136;-2,50921101309359
0,21365;-1,66217883117497;0,21365;-2,50921101309359
0,2137;-1,63730336353183;0,2137;-2,48430816456676
0,21375;-1,68207920528948;0,21375;-2,50921101309359
0,2138;-1,67212901823223;0,2138;-2,49924987368286
0,21385;-1,69700448587537;0,21385;-2,50921101309359
0,2139;-1,70695467293262;0,2139;-2,51419158279896
0,21395;-1,71690485998988;0,21395;-2,51419158279896
0,214;-1,72187995351851;0,214;-2,50921101309359
0,21405;-1,73183014057577;0,21405;-2,51419158279896
0,2141;-1,73183014057577;0,2141;-2,50423044338822
0,21415;-1,74675542116165;0,21415;-2,51419158279896
0,2142;-1,76168070174754;0,2142;-2,51917215250432
0,21425;-1,75670560821891;0,21425;-2,50921101309359
0,2143;-1,74178032763302;0,2143;-2,48928873427212
0,21435;-1,77163088880479;0,21435;-2,50921101309359
0,2144;-1,78158107586205;0,2144;-2,51419158279896
0,21445;-1,78655616939068;0,21445;-2,51419158279896
0,2145;-1,79650635644794;0,2145;-2,50921101309359
0,21455;-1,80645654350519;0,21455;-2,51419158279896
0,2146;-1,81143163703382;0,2146;-2,51419158279896
0,21465;-1,81143163703382;0,21465;-2,50921101309359
0,2147;-1,82138182409108;0,2147;-2,50921101309359
0,21475;-1,83133201114833;0,21475;-2,51419158279896
0,2148;-1,83630710467696;0,2148;-2,51419158279896
0,21485;-1,84625729173422;0,21485;-2,51419158279896
0,2149;-1,82635691761971;0,2149;-2,49426930397749
0,21495;-1,85123238526285;0,21495;-2,50921101309359
0,215;-1,85620747879148;0,215;-2,50921101309359
0,21505;-1,86615766584873;0,21505;-2,51419158279896
0,2151;-1,87610785290599;0,2151;-2,50921101309359
0,21515;-1,88605803996325;0,21515;-2,51917215250432
0,2152;-1,8960082270205;0,2152;-2,51917215250432
0,21525;-1,90098332054913;0,21525;-2,51917215250432
0,2153;-1,8960082270205;0,2153;-2,50921101309359
0,21535;-1,89103313349187;0,21535;-2,50423044338822
0,2154;-1,90595841407776;0,2154;-2,50921101309359
0,21545;-1,91590860113502;0,21545;-2,50921101309359
0,2155;-1,92585878819227;0,2155;-2,50921101309359
0,21555;-1,91590860113502;0,21555;-2,50423044338822
0,2156;-1,93580897524953;0,2156;-2,51419158279896
0,21565;-1,94078406877816;0,21565;-2,50921101309359
0,2157;-1,97063462994993;0,2157;-2,52913329191506
0,21575;-1,95570934936404;0,21575;-2,51917215250432
0,2158;-1,95570934936404;0,2158;-2,50921101309359
0,21585;-2,01043537817895;0,21585;-2,55403614044189
0,2159;-1,97560972347856;0,2159;-2,51917215250432
0,21595;-1,97063462994993;0,21595;-2,51419158279896
0,216;-1,98058481700718;0,216;-2,51419158279896
0,21605;-1,98058481700718;0,21605;-2,50921101309359
0,2161;-1,98555991053581;0,2161;-2,51419158279896
0,21615;-1,99053500406444;0,21615;-2,50921101309359
0,2162;-1,99551009759307;0,2162;-2,51419158279896
0,21625;-2,00546028465033;0,21625;-2,51419158279896
0,2163;-2,00546028465033;0,2163;-2,50921101309359
0,21635;-1,97560972347856;0,21635;-2,48430816456676
0,2164;-2,01043537817895;0,2164;-2,50423044338822
0,21645;-2,02038556523621;0,21645;-2,50921101309359
0,2165;-2,03033575229347;0,2165;-2,51419158279896
0,21655;-2,03033575229347;0,21655;-2,50921101309359
0,2166;-2,04526103287935;0,2166;-2,51917215250432
0,21665;-2,04526103287935;0,21665;-2,51917215250432
0,2167;-2,05521121993661;0,2167;-2,51917215250432
0,21675;-2,04028593935072;0,21675;-2,50423044338822
0,2168;-2,05023612640798;0,2168;-2,50423044338822
0,21685;-2,06018631346524;0,21685;-2,50921101309359
0,2169;-2,05521121993661;0,2169;-2,50423044338822
0,21695;-2,0353108458221;0,21695;-2,48928873427212
0,217;-2,07013650052249;0,217;-2,51419158279896
0,21705;-2,07013650052249;0,21705;-2,50921101309359
0,2171;-2,08008668757975;0,2171;-2,51419158279896
0,21715;-2,09003687463701;0,21715;-2,51419158279896
0,2172;-2,08008668757975;0,2172;-2,50921101309359
0,21725;-2,09003687463701;0,21725;-2,50921101309359
0,2173;-2,09501196816564;0,2173;-2,51419158279896
0,21735;-2,09998706169426;0,21735;-2,50921101309359
0,2174;-2,10496215522289;0,2174;-2,51419158279896
0,21745;-2,10496215522289;0,21745;-2,50921101309359
0,2175;-2,10993724875152;0,2175;-2,50921101309359
0,21755;-2,10993724875152;0,21755;-2,50423044338822
0,2176;-2,11988743580878;0,2176;-2,50921101309359
0,21765;-2,10993724875152;0,21765;-2,49924987368286
0,2177;-2,12486252933741;0,2177;-2,50921101309359
0,21775;-2,12983762286603;0,21775;-2,51419158279896
0,2178;-2,12983762286603;0,2178;-2,50921101309359
0,21785;-2,13481271639466;0,21785;-2,50921101309359
0,2179;-2,08008668757975;0,2179;-2,46438588574529
0,21795;-2,14476290345192;0,21795;-2,50921101309359
0,218;-2,14973799698055;0,218;-2,51419158279896
0,21805;-2,15471309050918;0,21805;-2,51419158279896
0,2181;-2,14973799698055;0,2181;-2,50921101309359
0,21815;-2,15471309050918;0,21815;-2,50921101309359
0,2182;-2,16963837109506;0,2182;-2,51917215250432
0,21825;-2,16963837109506;0,21825;-2,51419158279896
0,2183;-2,17461346462369;0,2183;-2,51419158279896
0,21835;-2,16963837109506;0,21835;-2,50921101309359
0,2184;-2,18953874520957;0,2184;-2,52415272220969
0,21845;-2,18456365168095;0,21845;-2,51419158279896
0,2185;-2,17958855815232;0,2185;-2,50921101309359
0,21855;-2,18953874520957;0,21855;-2,51917215250432
0,2186;-2,18456365168095;0,2186;-2,51419158279896
0,21865;-2,18953874520957;0,21865;-2,50921101309359
0,2187;-2,19948893226683;0,2187;-2,51419158279896
0,21875;-2,16963837109506;0,21875;-2,49426930397749
0,2188;-2,19948893226683;0,2188;-2,51419158279896
0,21885;-2,20446402579546;0,21885;-2,50921101309359
0,2189;-2,20943911932409;0,2189;-2,51419158279896
0,21895;-2,21441421285272;0,21895;-2,51419158279896
0,219;-2,25421496108174;0,219;-2,54905557073653
0,21905;-2,22436439990997;0,21905;-2,51917215250432
0,2191;-2,20446402579546;0,2191;-2,50423044338822
0,21915;-2,21938930638134;0,21915;-2,50921101309359
0,2192;-2,23431458696723;0,2192;-2,51917215250432
0,21925;-2,21938930638134;0,21925;-2,50423044338822
0,2193;-2,22436439990997;0,2193;-2,50921101309359
0,21935;-2,21441421285272;0,21935;-2,49924987368286
0,2194;-2,22436439990997;0,2194;-2,50921101309359
0,21945;-2,23928968049586;0,21945;-2,51419158279896
0,2195;-2,23431458696723;0,2195;-2,51419158279896
0,21955;-2,23928968049586;0,21955;-2,51419158279896
0,2196;-2,34376664459705;0,2196;-2,58890012837946
0,21965;-2,24426477402449;0,21965;-2,50921101309359
0,2197;-2,24923986755311;0,2197;-2,51419158279896
0,21975;-2,25421496108174;0,21975;-2,51419158279896
0,2198;-2,23431458696723;0,2198;-2,49924987368286
0,21985;-2,26914024166763;0,21985;-2,51917215250432
0,2199;-2,25421496108174;0,2199;-2,50921101309359
0,21995;-2,25421496108174;0,21995;-2,50921101309359
0,22;-2,26914024166763;0,22;-2,51419158279896
0,22005;-2,264165148139;0,22005;-2,50921101309359
0,2201;-2,26914024166763;0,2201;-2,51419158279896
0,22015;-2,28904061578214;0,22015;-2,52913329191506
0,2202;-2,26914024166763;0,2202;-2,50921101309359
0,22025;-2,27411533519626;0,22025;-2,51419158279896
0,2203;-2,27411533519626;0,2203;-2,51419158279896
0,22035;-2,28406552225351;0,22035;-2,51917215250432
0,2204;-2,28406552225351;0,2204;-2,51419158279896
0,22045;-2,28406552225351;0,22045;-2,51419158279896
0,2205;-2,28406552225351;0,2205;-2,51419158279896
0,22055;-2,34376664459705;0,22055;-2,54905557073653
0,2206;-2,29401570931077;0,2206;-2,51419158279896
0,22065;-2,29401570931077;0,22065;-2,51917215250432
0,2207;-2,28904061578214;0,2207;-2,50921101309359
0,22075;-2,2989908028394;0,22075;-2,50921101309359
0,2208;-2,28904061578214;0,2208;-2,50423044338822
0,22085;-2,2989908028394;0,22085;-2,50921101309359
0,2209;-2,30396589636803;0,2209;-2,51419158279896
0,22095;-2,30396589636803;0,22095;-2,51419158279896
0,221;-2,30894098989666;0,221;-2,51419158279896
0,22105;-2,32884136401117;0,22105;-2,52913329191506
0,2211;-2,30894098989666;0,2211;-2,50921101309359
0,22115;-2,31391608342528;0,22115;-2,51419158279896
0,2212;-2,30894098989666;0,2212;-2,51419158279896
0,22125;-2,30894098989666;0,22125;-2,50921101309359
0,2213;-2,32386627048254;0,2213;-2,51419158279896
0,22135;-2,31889117695391;0,22135;-2,51419158279896
0,2214;-2,32386627048254;0,2214;-2,51419158279896
0,22145;-2,31889117695391;0,22145;-2,50921101309359
0,2215;-2,31889117695391;0,2215;-2,50921101309359
0,22155;-2,32884136401117;0,22155;-2,51419158279896
0,2216;-2,32386627048254;0,2216;-2,51419158279896
0,22165;-2,30894098989666;0,22165;-2,49426930397749
0,2217;-2,3338164575398;0,2217;-2,51419158279896
0,22175;-2,3338164575398;0,22175;-2,50921101309359
0,2218;-2,33879155106843;0,2218;-2,51917215250432
0,22185;-2,3338164575398;0,22185;-2,50921101309359
0,2219;-2,3338164575398;0,2219;-2,50921101309359
0,22195;-2,33879155106843;0,22195;-2,51419158279896
0,222;-2,35371683165431;0,222;-2,52415272220969
0,22205;-2,34376664459705;0,22205;-2,51419158279896
0,2221;-2,33879155106843;0,2221;-2,51419158279896
0,22215;-2,34376664459705;0,22215;-2,50921101309359
0,2222;-2,34376664459705;0,2222;-2,51419158279896
0,22225;-2,28904061578214;0,22225;-2,46936645545065
0,2223;-2,3686421122402;0,2223;-2,52913329191506
0,22235;-2,34874173812568;0,22235;-2,51419158279896
0,2224;-2,34874173812568;0,2224;-2,51419158279896
0,22245;-2,35371683165431;0,22245;-2,51419158279896
0,2225;-2,35869192518294;0,2225;-2,51917215250432
0,22255;-2,3686421122402;0,22255;-2,52415272220969
0,2226;-2,3686421122402;0,2226;-2,52415272220969
0,22265;-2,35869192518294;0,22265;-2,51419158279896
0,2227;-2,36366701871157;0,2227;-2,51419158279896
0,22275;-2,35869192518294;0,22275;-2,51419158279896
0,2228;-2,36366701871157;0,2228;-2,51419158279896
0,22285;-2,35869192518294;0,22285;-2,51419158279896
0,2229;-2,36366701871157;0,2229;-2,51419158279896
0,22295;-2,3686421122402;0,22295;-2,51419158279896
0,223;-2,38854248635471;0,223;-2,52913329191506
0,22305;-2,3686421122402;0,22305;-2,50921101309359
0,2231;-2,3686421122402;0,2231;-2,50921101309359
0,22315;-2,3686421122402;0,22315;-2,50921101309359
0,2232;-2,42834323458374;0,2232;-2,55901671014726
0,22325;-2,37361720576882;0,22325;-2,51419158279896
0,2233;-2,37361720576882;0,2233;-2,51419158279896
0,22335;-2,37859229929745;0,22335;-2,51917215250432
0,2234;-2,37361720576882;0,2234;-2,51419158279896
0,22345;-2,38356739282608;0,22345;-2,51917215250432
0,2235;-2,38356739282608;0,2235;-2,51419158279896
0,22355;-2,37859229929745;0,22355;-2,50921101309359
0,2236;-2,38356739282608;0,2236;-2,51419158279896
0,22365;-2,37361720576882;0,22365;-2,50921101309359
0,2237;-2,39351757988334;0,2237;-2,51917215250432
0,22375;-2,38854248635471;0,22375;-2,51419158279896
0,2238;-2,40844286046922;0,2238;-2,52913329191506
0,22385;-2,3686421122402;0,22385;-2,50423044338822
0,2239;-2,39351757988334;0,2239;-2,51917215250432
0,22395;-2,38854248635471;0,22395;-2,51419158279896
0,224;-2,39849267341197;0,224;-2,51917215250432
0,22405;-2,38854248635471;0,22405;-2,50921101309359
0,2241;-2,39351757988334;0,2241;-2,50921101309359
0,22415;-2,40346776694059;0,22415;-2,51917215250432
0,2242;-2,39351757988334;0,2242;-2,51419158279896
0,22425;-2,39849267341197;0,22425;-2,51419158279896
0,2243;-2,39351757988334;0,2243;-2,51419158279896
0,22435;-2,40346776694059;0,22435;-2,51419158279896
0,2244;-2,40844286046922;0,2244;-2,52415272220969
0,22445;-2,38854248635471;0,22445;-2,50921101309359
0,2245;-2,39849267341197;0,2245;-2,51419158279896
0,22455;-2,40346776694059;0,22455;-2,51419158279896
0,2246;-2,40844286046922;0,2246;-2,51917215250432
0,22465;-2,38356739282608;0,22465;-2,49426930397749
0,2247;-2,39849267341197;0,2247;-2,50921101309359
0,22475;-2,40346776694059;0,22475;-2,51419158279896
0,2248;-2,40844286046922;0,2248;-2,51419158279896
0,22485;-2,40844286046922;0,22485;-2,50921101309359
0,2249;-2,45819379575551;0,2249;-2,54905557073653
0,22495;-2,40346776694059;0,22495;-2,50921101309359
0,225;-2,39849267341197;0,225;-2,50423044338822
0,22505;-2,42834323458374;0,22505;-2,52415272220969
0,2251;-2,40844286046922;0,2251;-2,51419158279896
0,22515;-2,40346776694059;0,22515;-2,50423044338822
0,2252;-2,41341795399785;0,2252;-2,51419158279896
0,22525;-2,38356739282608;0,22525;-2,49426930397749
