f : fréquence (Hz)
e : amplitude de la tension aux bornes du GBF (V)
u : amplitude de la tension aux borne de la résistance (V)
f		e		u		
3.860e+03	5.082e+00	1.462e-01
3.878e+03	5.081e+00	1.411e-01
3.896e+03	5.081e+00	1.377e-01
3.914e+03	5.081e+00	1.157e-01
3.932e+03	5.081e+00	1.397e-01
3.950e+03	5.081e+00	1.207e-01
3.968e+03	5.081e+00	1.424e-01
3.987e+03	5.080e+00	1.563e-01
4.005e+03	5.080e+00	1.306e-01
4.024e+03	5.080e+00	1.227e-01
4.042e+03	5.080e+00	1.570e-01
4.061e+03	5.080e+00	1.438e-01
4.080e+03	5.080e+00	1.351e-01
4.098e+03	5.079e+00	1.508e-01
4.117e+03	5.079e+00	1.522e-01
4.136e+03	5.079e+00	1.578e-01
4.155e+03	5.079e+00	1.461e-01
4.175e+03	5.079e+00	1.562e-01
4.194e+03	5.079e+00	1.429e-01
4.213e+03	5.078e+00	1.470e-01
4.233e+03	5.078e+00	1.404e-01
4.252e+03	5.078e+00	1.482e-01
4.272e+03	5.078e+00	1.697e-01
4.292e+03	5.078e+00	1.421e-01
4.312e+03	5.078e+00	1.570e-01
4.331e+03	5.077e+00	1.637e-01
4.351e+03	5.077e+00	1.551e-01
4.372e+03	5.077e+00	1.687e-01
4.392e+03	5.077e+00	1.586e-01
4.412e+03	5.077e+00	1.420e-01
4.432e+03	5.077e+00	1.629e-01
4.453e+03	5.076e+00	1.569e-01
4.474e+03	5.076e+00	1.667e-01
4.494e+03	5.076e+00	1.707e-01
4.515e+03	5.076e+00	1.610e-01
4.536e+03	5.076e+00	1.628e-01
4.557e+03	5.075e+00	1.782e-01
4.578e+03	5.075e+00	1.566e-01
4.599e+03	5.075e+00	1.591e-01
4.620e+03	5.075e+00	1.832e-01
4.642e+03	5.075e+00	1.733e-01
4.663e+03	5.074e+00	1.661e-01
4.685e+03	5.074e+00	1.598e-01
4.706e+03	5.074e+00	1.712e-01
4.728e+03	5.074e+00	1.611e-01
4.750e+03	5.074e+00	1.781e-01
4.772e+03	5.073e+00	1.519e-01
4.794e+03	5.073e+00	1.728e-01
4.816e+03	5.073e+00	1.522e-01
4.838e+03	5.073e+00	1.867e-01
4.861e+03	5.073e+00	1.774e-01
4.883e+03	5.072e+00	1.627e-01
4.906e+03	5.072e+00	1.662e-01
4.928e+03	5.072e+00	1.746e-01
4.951e+03	5.072e+00	1.897e-01
4.974e+03	5.072e+00	1.717e-01
4.997e+03	5.071e+00	1.820e-01
5.020e+03	5.071e+00	1.833e-01
5.043e+03	5.071e+00	1.877e-01
5.066e+03	5.071e+00	2.003e-01
5.090e+03	5.070e+00	1.900e-01
5.113e+03	5.070e+00	1.965e-01
5.137e+03	5.070e+00	2.012e-01
5.161e+03	5.070e+00	1.922e-01
5.185e+03	5.069e+00	1.951e-01
5.209e+03	5.069e+00	2.059e-01
5.233e+03	5.069e+00	1.800e-01
5.257e+03	5.069e+00	1.834e-01
5.281e+03	5.068e+00	1.991e-01
5.305e+03	5.068e+00	1.972e-01
5.330e+03	5.068e+00	2.040e-01
5.355e+03	5.068e+00	2.055e-01
5.379e+03	5.067e+00	1.959e-01
5.404e+03	5.067e+00	1.915e-01
5.429e+03	5.067e+00	1.964e-01
5.454e+03	5.067e+00	1.984e-01
5.479e+03	5.066e+00	2.212e-01
5.505e+03	5.066e+00	2.088e-01
5.530e+03	5.066e+00	2.219e-01
5.556e+03	5.066e+00	1.907e-01
5.581e+03	5.065e+00	2.085e-01
5.607e+03	5.065e+00	2.034e-01
5.633e+03	5.065e+00	2.175e-01
5.659e+03	5.065e+00	2.059e-01
5.685e+03	5.064e+00	2.180e-01
5.712e+03	5.064e+00	2.150e-01
5.738e+03	5.064e+00	2.186e-01
5.764e+03	5.063e+00	2.105e-01
5.791e+03	5.063e+00	2.243e-01
5.818e+03	5.063e+00	2.277e-01
5.845e+03	5.063e+00	2.264e-01
5.872e+03	5.062e+00	2.460e-01
5.899e+03	5.062e+00	2.347e-01
5.926e+03	5.062e+00	2.387e-01
5.954e+03	5.061e+00	2.101e-01
5.981e+03	5.061e+00	2.347e-01
6.009e+03	5.061e+00	2.279e-01
6.036e+03	5.060e+00	2.348e-01
6.064e+03	5.060e+00	2.533e-01
6.092e+03	5.060e+00	2.347e-01
6.120e+03	5.059e+00	2.452e-01
6.149e+03	5.059e+00	2.335e-01
6.177e+03	5.059e+00	2.319e-01
6.206e+03	5.058e+00	2.496e-01
6.234e+03	5.058e+00	2.431e-01
6.263e+03	5.058e+00	2.472e-01
6.292e+03	5.057e+00	2.468e-01
6.321e+03	5.057e+00	2.593e-01
6.350e+03	5.057e+00	2.526e-01
6.380e+03	5.056e+00	2.513e-01
6.409e+03	5.056e+00	2.496e-01
6.439e+03	5.056e+00	2.523e-01
6.469e+03	5.055e+00	2.522e-01
6.498e+03	5.055e+00	2.572e-01
6.529e+03	5.055e+00	2.839e-01
6.559e+03	5.054e+00	2.611e-01
6.589e+03	5.054e+00	2.521e-01
6.619e+03	5.053e+00	2.707e-01
6.650e+03	5.053e+00	2.762e-01
6.681e+03	5.053e+00	2.604e-01
6.712e+03	5.052e+00	2.638e-01
6.743e+03	5.052e+00	2.725e-01
6.774e+03	5.051e+00	2.702e-01
6.805e+03	5.051e+00	2.821e-01
6.837e+03	5.051e+00	2.711e-01
6.868e+03	5.050e+00	2.616e-01
6.900e+03	5.050e+00	2.928e-01
6.932e+03	5.049e+00	2.852e-01
6.964e+03	5.049e+00	2.834e-01
6.996e+03	5.048e+00	2.963e-01
7.028e+03	5.048e+00	2.819e-01
7.061e+03	5.048e+00	2.798e-01
7.093e+03	5.047e+00	2.880e-01
7.126e+03	5.047e+00	3.034e-01
7.159e+03	5.046e+00	2.860e-01
7.192e+03	5.046e+00	3.060e-01
7.225e+03	5.045e+00	2.758e-01
7.259e+03	5.045e+00	3.307e-01
7.292e+03	5.044e+00	2.991e-01
7.326e+03	5.044e+00	3.202e-01
7.360e+03	5.043e+00	3.122e-01
7.394e+03	5.043e+00	3.240e-01
7.428e+03	5.042e+00	3.267e-01
7.462e+03	5.042e+00	3.263e-01
7.497e+03	5.041e+00	3.207e-01
7.531e+03	5.041e+00	3.187e-01
7.566e+03	5.040e+00	3.373e-01
7.601e+03	5.040e+00	3.508e-01
7.636e+03	5.039e+00	3.426e-01
7.672e+03	5.039e+00	3.443e-01
7.707e+03	5.038e+00	3.352e-01
7.743e+03	5.037e+00	3.501e-01
7.778e+03	5.037e+00	3.393e-01
7.814e+03	5.036e+00	3.456e-01
7.850e+03	5.036e+00	3.660e-01
7.887e+03	5.035e+00	3.428e-01
7.923e+03	5.034e+00	3.557e-01
7.960e+03	5.034e+00	3.518e-01
7.997e+03	5.033e+00	3.451e-01
8.034e+03	5.033e+00	3.654e-01
8.071e+03	5.032e+00	3.641e-01
8.108e+03	5.031e+00	3.567e-01
8.145e+03	5.031e+00	3.669e-01
8.183e+03	5.030e+00	3.680e-01
8.221e+03	5.029e+00	3.793e-01
8.259e+03	5.029e+00	3.751e-01
8.297e+03	5.028e+00	3.769e-01
8.335e+03	5.027e+00	3.935e-01
8.374e+03	5.026e+00	3.946e-01
8.412e+03	5.026e+00	4.124e-01
8.451e+03	5.025e+00	3.893e-01
8.490e+03	5.024e+00	4.213e-01
8.530e+03	5.023e+00	3.982e-01
8.569e+03	5.023e+00	4.082e-01
8.609e+03	5.022e+00	4.160e-01
8.648e+03	5.021e+00	4.068e-01
8.688e+03	5.020e+00	4.146e-01
8.729e+03	5.019e+00	4.251e-01
8.769e+03	5.019e+00	4.453e-01
8.809e+03	5.018e+00	4.173e-01
8.850e+03	5.017e+00	4.470e-01
8.891e+03	5.016e+00	4.299e-01
8.932e+03	5.015e+00	4.494e-01
8.973e+03	5.014e+00	4.328e-01
9.015e+03	5.013e+00	4.492e-01
9.056e+03	5.012e+00	4.494e-01
9.098e+03	5.011e+00	4.582e-01
9.140e+03	5.010e+00	4.625e-01
9.183e+03	5.009e+00	4.763e-01
9.225e+03	5.008e+00	4.809e-01
9.268e+03	5.007e+00	4.814e-01
9.310e+03	5.006e+00	4.685e-01
9.353e+03	5.005e+00	4.848e-01
9.397e+03	5.004e+00	4.788e-01
9.440e+03	5.003e+00	5.205e-01
9.484e+03	5.002e+00	4.890e-01
9.528e+03	5.001e+00	4.928e-01
9.572e+03	5.000e+00	5.017e-01
9.616e+03	4.998e+00	5.137e-01
9.660e+03	4.997e+00	5.295e-01
9.705e+03	4.996e+00	5.287e-01
9.750e+03	4.995e+00	5.388e-01
9.795e+03	4.993e+00	5.565e-01
9.840e+03	4.992e+00	5.427e-01
9.885e+03	4.991e+00	5.518e-01
9.931e+03	4.989e+00	5.623e-01
9.977e+03	4.988e+00	5.791e-01
1.002e+04	4.986e+00	5.711e-01
1.007e+04	4.985e+00	5.897e-01
1.012e+04	4.983e+00	5.914e-01
1.016e+04	4.982e+00	6.086e-01
1.021e+04	4.980e+00	5.939e-01
1.026e+04	4.979e+00	6.086e-01
1.030e+04	4.977e+00	6.089e-01
1.035e+04	4.975e+00	6.132e-01
1.040e+04	4.974e+00	6.269e-01
1.045e+04	4.972e+00	6.483e-01
1.050e+04	4.970e+00	6.604e-01
